 district|block|cluster|schoolid|schoolname|category|gender|medium_of_inst|address|area|pincode|landmark|identification1|busroutes|identification2|latlong                  
 bangalore|north-4|khudregere|32666|GKHPS KUDUREGERE|Upper Primary|co-ed|kannada|Aluru Post, Dasanapura Hobli, Bangalore North|Kuduregere|562123|Beside Byraveshwara Swamy Temple|Yellow Colour Building And Blue Colour Doors|257D, 250SA, 250T|Yellow And Green Colour Compound And Black Colour Gate|POINT(77.62891 13.1681)
 bangalore|south-4|marathahalli|32676|GKHPS CHALLAGHATTA|Lower Primary|co-ed|kannada|Yamalura post,Bangalore|Challaghatta|560037|Near Shiva Temple|Yellow ,Pink Colour Building  & Green Colour Doors|334B,334C,400F|Pink Colour Compound & Infront Play Ground & Infront Trees|POINT(77.64875 12.94548)
 bangalore|south-1|mallathahalli|32967|GKHPS JNANABHARATHI|Lower Primary|co-ed|kannada|||560056|||||POINT(77.5030088424683 12.9603138960767)
 bangalore|south-1|mallathahalli|32969|GKHPS MUTTURAYANA NAGARA|Upper Primary|co-ed|kannada|||560060|railway track||||POINT(77.5003480911255 12.9608575828283)
 bangalore|south-3|domlur|33128|GKLPS ASHOKNAGAR|Lower Primary|co-ed|kannada|johnson market ashok nagar|bangalore|560025|near m.g.road||||POINT(77.6190948486328 12.971229225731)
 bangalore|north-1|chikkabidarakallu|32155|GKLPS GANGONDANAHALLI COLONY|Lower Primary|co-ed|kannada|Lakshmipura Post, Dasanapura Hobli, N-1|Gangondanahalli Colony|562126|Near Gangondanahalli Colony Bus Stop|Cream Colour Compound & Play Ground|263 G, 263 B|White Colour Building|POINT(77.47 13.03)
 bangalore|north-4|byatarayanapura|32172|GKHPS SHREERAMAPURA|Upper Primary|co-ed|kannada|Jakkuru Post, North 4|Shree Rampura|560064|Near Shree Rampura Bus Stop|No Painted Compound|291B, 286D, 286R, 286F|Cream Colour Building And Coconat Tree|POINT(77.62 13.07)
 bangalore|anekal|bannerughatta|32321|GKHPS KANNA NAYAKANA AGRAHARA|Upper Primary|co-ed|kannada|Bannerghatta post, Anekal Taluk, Jigani Post|Kanna Nayakana Agrahara|560083|Beside Kulume Palya Bus Stop|Yellow Colour Building|0|Yellow Colour Compound, Play Ground|POINT(77.55 12.83)
 bangalore|south-4|marathahalli|32685|GKLPS MANJUNATHA NAGAR|Lower Primary|co-ed|kannada|1st Main Road, Manjunath Nagar Main Road, Maratha Halli Ring ROad|Manjunath Nagar|560037|Near Manjunath Nagar Bus Stop|Cream Colour Compound|330, 332, 335|Cream Colour Building|POINT(77.69 12.96)
 bangalore|anekal|huskuru|32852|GKHPS BOVIPALYA|Upper Primary|co-ed|kannada|Huskur Post, Anekal Taluk|Shanthipura (Bhovipalya)|0|Opposite Shanthipura (Bhovipalya) Water Tank|Small Play Ground & Cream Colour Building|349 L|Cream Colour Compound|POINT(77.68 12.85)
 bangalore|south-3|domlur|33137|GUMPS YELLAGONDANAPALYA|Model Primary|co-ed|urdu|Liden Street,Vivek Nagar Post|Y G Palya|560047|Yela Gonda Palya|White Colour Compound|140, 143|White Colour Building,Play Ground|POINT(77.61 12.96)
 bangalore|north-3|kaval byrasandra|33152|GKLPS SHAMPURA|Lower Primary|co-ed|kannada|L.R. Bande Main Road, Arabic College Post, Bangalore|Shampura|5600045|Beside Ashwath Katte|Yellow Colour Building & Blue Colour Doors|290 K, 415 E|Black Colour Gate|POINT(77.61 13.03)
 bangalore|north-1|kamakshipalya|32359|GKMPS AGRAHARA DASARAHALLI|Model Primary|co-ed|kannada|jai munirao circle magadi main road agrahara dasarahalli|bangalore|560079|jai munirao circle  bus stop||||POINT(77.544207572937 12.9794258633969)
 bangalore|anekal|sarjapura|32948|GKHPS NARASAPURA|Upper Primary|co-ed|kannada|attibele post anekal taluk|bangalore|562107|arali mara||||POINT(77.8002939813 12.8003122409)
 bangalore|anekal|mugaluru|33361|GKHPS KUGURU|Upper Primary|co-ed|kannada|Kugur Post,Anekal Taluk,Sarjapura Hobli|Kugur|562125|Behind Kugur Bus Stop|Cream Colour Compound|323B,327G|Cream Colour Building,Play Ground|POINT(77.81039 12.90912)
 bangalore|anekal|haragadde|32802|GKHPS LINGAPURA|Upper Primary|co-ed|kannada|Haragadde Post, Anekal Taluk|Lingapura|560105|Haragadde To Lingapura Main Road|Cream Colour Building||Cream Colour Compound, Play Ground|POINT(77.67995 12.76298)
 bangalore|north-1|chikkabidarakallu|32153|GKHPS THIPPENAHALLI|Upper Primary|co-ed|kannada|Nagasandra Post, Yeshwantpura Hobli, N-1|Thipenahalli|560073|Opposite Thipenahalli Bus Stop|Cream Colour Building|263 A||POINT(77.48741 13.03661)
 bangalore|anekal|hebbagodi|32700|GKHPS CHATHRAKANE|Upper Primary|co-ed|kannada|Chandapura Circle, Banahalli Road, Chandapura Post, Attibele Hobli, Anekal Taluk, Bangalore|Chandapura|560081|Beside Bank Of India (Chandapura Branch)|Yellow Colour Building & Blue Colour Doors & Infront Flag Post & Inside Coconut Trees|356, 360, 360 A, 360 B|Yellow Colour Compound & Black Colour Gate & Infront Play Ground|POINT(77.70338 12.80146)
 bangalore|anekal|hennagra|33430|GKHPS HULIMANGALA|Upper Primary|co-ed|kannada|Hulimangala Post, Anekla Taluk, Jigani Hobli|Hulimangala|562106|Near Hulimangala Bus Stop|Cream Colour Building|345A, 356|Cream Colour Compound, Play Ground|POINT(77.6376 12.81399)
 bangalore|anekal|hebbagodi|32699|GKHPS BOMMASANDRA|Upper Primary|co-ed|kannada|Bommasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Bommasandra|560099|Beside Bommasandra Milk Dairy|Yellow Colour Building||Yellow Colour Compound & Black Colour Gate|POINT(77.69861 12.81555)
 bangalore|anekal|hebbagodi|32702|GKHPS HEELALIGE|Lower Primary|co-ed|kannada|Chandapura Post, Anekal Taluk, Via Attibele Hobli, Bangalore South|Heelalige|560081|Opp Anjaneya Temple|Yellow Colour Building & Yellow Colour Compound|356E|Black Colour Gate & School Enterance Arch|POINT(77.70895 12.81767)
 bangalore|anekal|hennagra|33429|GKHPS BINGIPURA|Upper Primary|co-ed|kannada|Hulimangala Post, Anekla Taluk, Jigani Hobli|Bingipura|562106|Beside Bingipura Bus Stop|White Colour Sheet Building|345|Coconat Tree|POINT(77.63227 12.8259)
 bangalore|south-4|marathahalli|32683|GKLPS BELUR NAGASANDRA|Lower Primary|co-ed|kannada|Yamaluru post,Bangalore|Beluru Nagasandra|560037|Near Chowdeshwari Temple|Pink Colour Building & Green Colour Doors & Infront Flag Post|334B,334C,400F|Pink Colour Compound & Black Colour Gate|POINT(77.65511 12.94295)
 bangalore|south-4|marathahalli|32686|GKMPS YAMALUR|Model Primary|co-ed|kannada|Yemalur Main Road, Yemaluru Post, Samudaya Bhavan|Yemalur|560037|Opposite Yamalur Bus Stop|Cream Colour Compound|336 A, 336 B, 336 C|Cream Colour Building|POINT(77.68091 12.94686)
 bangalore|south-4|marathahalli|32679|GKHPS MUNNEKOLALA|Upper Primary|co-ed|kannada|Marathahalli Post, Bangalore|Munnekolala|560037|Near Lakshmi Narayana Temple|Pink Colour Building & White Colour Building & Infront Play Ground|338,338H|Yellow Colour Building & Black Colour Gate & Infront Flag Post|POINT(77.70699 12.95175)
 bangalore|south-4|marathahalli|32678|GKMPS MARATHAHALLI|Model Primary|co-ed|kannada|C.T. Street, A.K. Colony, South 4|Marathahalli|560037|Near Maratha Halli Bus Stop|Cream And White Colour Building|330, 332, 335|Coconat Tree|POINT(77.69347 12.95355)
 bangalore|south-4|marathahalli|32687|GULPS SANJAY NAGAR|Lower Primary|co-ed|urdu|16th Cross, Manjunath Nagar Main Road|Sanjay Nagar|560037|Near Manjunath Nagar Bus Stop||330, 332, 335|Pistha Colour Building|POINT(77.6972 12.95758)
 bangalore|south-4|marathahalli|32680|GKHPS SANJAY NAGAR|Upper Primary|co-ed|kannada|13th Cross, Manjunath Nagra Main Road|Sanjay Nagar|560037|Near Manjunath Nagar Bus Stop|Cream Colour Building, Play Ground|330, 332, 335|Cream Colour Compound|POINT(77.69612 12.95835)
 bangalore|south-2|kalasipalya|32449|GUHPS MOTHINAGAR|Upper Primary|co-ed|urdu|1st Cross, 3rd Main Road, Mothi Nagar, Kalasipalyam New Extension, Bangalore|Kalasipalyam|560002|Near Jaipur Golden|Brown Colour Building And Yellow Colour Door|0|Stone Compound And Green Colour Gate|POINT(77.58042 12.96127)
 bangalore|south-2|chickpet|33070|GKHPS MAMULPET|Upper Primary|co-ed|kannada|# 29, Maharaja Plaza, Bangalore|Mamulpete|560053|Beside Poonam Fashions|Yellow Colour Building||1st Floor Building|POINT(77.57648 12.96814)
 bangalore|south-2|kalasipalya|32442|GKMPS SULTHANPET|Model Primary|co-ed|kannada|# 29, Maharaja Plaza, Bangalore|Sulthanpete|560053|Beside Poonam Fashions|Yellow Colour Building||2nd Floor School|POINT(77.57663 12.96843)
 bangalore|south-2|k p agrahara|32346|GKHPS KADAPASWAMYMUTT|Upper Primary|co-ed|kannada|22nd Cross, Bhuvaneshwari Nagar, Kadapa Swamy Temple Road, Bangalore|K.P.Agrahara|560023|Near K.P.Agrahara Bus Stop|Yellow Colour Compound|55 B, 55 E|Yellow Colour Building|POINT(77.5549 12.96975)
 bangalore|south-3|domlur|33132|GTLPS JOGUPALYA|Lower Primary|co-ed|tamil|Jogupalya Main Road, Halasur|Jogupalya|560008|Opposite Mahanagara Palike Boys High School|Cream Colour Building|201, 311, 314, 317|Cream Colour Compound|POINT(77.63039 12.97211)
 bangalore|south-2|govindarajnagar|33090|GKLPS KAVERIPURA|Lower Primary|co-ed|kannada|Muneshwara Nagar, BDA Layout, 5th Main Road, 5th Cross|Kaveripura|560079|Near Sri Prasanna Primary And High School|Yellow Colour Building|235, 235A, 235B, 235C|Blue Colour Doors|POINT(77.52513 12.9781)
 bangalore|south-2|govindarajnagar|33092|GULPS GOVINDARAJNAGAR|Lower Primary|co-ed|urdu|Corporation Colony, 2nd Main Road, 3rd Cross|Govindraj Nagar|560040|Near Masjid - E - Ayesha|Yellow Colour Building|235, 235A, 235B, 235C|Black Colour Gate|POINT(77.53471 12.9781)
 bangalore|north-2|sheshadripuram|33180|GKHPS GANDHINAGAR|Upper Primary|co-ed|kannada|4th Cross, 5th Main Road, Gandhi Nagar, Bangalore|Gandhi Nagar|560009|Compound Inside B.E.O.Office|Stone Building & Blue Colour Doors|0|Stone Compound & Blue Colour Gate & 1st Floor School|POINT(77.5768 12.97813)
 bangalore|north-2|sheshadripuram|33183|GTHPS GANDHINAGAR|Upper Primary|co-ed|tamil|4th Cross, 5th Main Road, Gandhi Nagar, Bangalore|Gandhi Nagar|560009|Compound Inside B.E.O.Office|Stone Building & Blue Colour Doors|0|Stone Compound & Blue Colour Gate & Ground Floor School|POINT(77.5768 12.97813)
 bangalore|south-2|govindarajnagar|33087|GKHPS GOVINDARAJNAGAR|Upper Primary|co-ed|kannada|4th Main Road, 6th Cross, Word no. 104|Govindraj Nagar|560040|Beside Shakthi Enterprises|Yellow Colour Compound, Blue Colour Gate|235, 235A, 235B, 235C|Yellow Colour Building, Coconat Tree|POINT(77.53714 12.97817)
 bangalore|south-2|govindarajnagar|33091|GKHPS RANGANATHPURA|Upper Primary|co-ed|kannada|1st Main Road, 3rd Cross, Gundanna Road, Magadi Main Road, Basaveshwara Nagar Post, Bangalore|Ranganathapura|560079|Near Kamakshi Palya Bus Stop|Yellow Colour Building||Infront Flag Post & Brown Colour Doors|POINT(77.53009 12.97866)
 bangalore|north-2|sheshadripuram|33181|GKLPS POLICE COLONY|Lower Primary|co-ed|kannada|S.C.Road, Anand Rao Circle, Police Quarters, Bangalore|Gandhi Nagar|560009|Compound Inside Ganapathi Temple|Yellow Colour Building|89, 90, 91|Blue Colour Doors|POINT(77.57356 12.98262)
 bangalore|north-2|sheshadripuram|33185|GULPS OLD SEWARILANE SHESHADRI|Lower Primary|co-ed|urdu|S.C.Road, Seshadripuram, Bangalore|Seshadripuram|560020|Opposite Ganesh Lodge|Yellow Colour Building & Blue Colour Doors & Inside Trees|82 A, 271 D, 257, 252|Drawing & Painted Compound & Blue Colour Gate|POINT(77.57419 12.98672)
 bangalore|north-2|malleswaram|33176|GUHPS MALLESWARAM CIRCLE|Upper Primary|co-ed|urdu|6th Cross, Margosa Road, Bangalore|Malleshwaram|560003|Opposite K.C.General Hospital & Malleshwaram Police Station|Yellow Colour Building & Blue Colour Doors & Infront Flag Post|95 A, 258 C, 271 C|Cement Stone Compound & Green Colour Gate|POINT(77.5697 12.99698)
 bangalore|north-3|pottery town|32696|GTELPS POTTERY TOWN|Lower Primary|co-ed|telugu|3rd Cross, N.C.Colony, Bore Bank Road, Bangalore|Pottery Town|560046|Next Sri Mathamma Temple|White Colour Sheet Building|290, 291|Blue Colour Door|POINT(77.61011 13.00202)
 bangalore|north-3|j c nagar|32312|GKHPS MUNIREDDY PALIYA|Upper Primary|co-ed|kannada|Nandi Durga Road, Maraooa Block, 1st Cross|J.C. Nagar|560006|Near Bharath Petrol Bunk And Near Fun|Yellow Colour Compound, Play|114C, 278E, 270|Yellow Colour Building, Blue Colour Gate|POINT(77.59433 13.00597)
 bangalore|north-3|frazer town|32213|GKLPS PILLAREDDY NAGAR|Lower Primary|co-ed|kannada|1st Main Road, 3rd Cross|Pilla Readdy Nagara|560043|Near Sri Marikambha Temple|Cream Colour Building|0|Play Ground|POINT(77.65298 13.00648)
 bangalore|north-2|malleswaram|33165|GKLPS 18TH CROSS MALLESWARAM|Lower Primary|co-ed|kannada|18th Cross, Sampige Road, Bangalore|Malleshwaram|560003|Compound Inside CET Exam Board|Pink Colour Building||Drawing & Painted Compound|POINT(77.57004 13.00826)
 bangalore|north-3|d.j. halli|32072|GTHPS PERIYAR NAGAR|Upper Primary|co-ed|tamil|A.K.Colony, D.J.Halli Main Road, Bangalore|Periyar Nagar|560045|Opposite Shalimar Timbers|Yellow Colour Building & Blue Colour Doors|0|Yellow Colour Compound & Blue Colour Gate|POINT(77.61077 13.00867)
 bangalore|north-2|malleswaram|33164|GKHPS BHARATIYA VIDYA MANDIR|Upper Primary|co-ed|kannada|Yeshwanthpura Main Road,Bharatiya Vignana Mandir, Tata Institute, Bangalore|Yeshwanthpura|560022|Infront Yeshwanthpura Bus Stop|Stone Building & Blue Colour Doors||Drawing & Painted Compound & Black Colour Gate|POINT(77.55937 13.01734)
 bangalore|north-2|malleswaram|33167|GTHPS BHARATIYA VIDYA MANDIR|Upper Primary|co-ed|tamil|Yeshwanthpura Main Road,Bharatiya Vignana Mandir, Tata Institute, Bangalore|Yeshwanthpura|560022|Infront Yeshwanthpura Bus Stop|Stone Building & Blue Colour Doors||Drawing & Painted Compound & Black Colour Gate|POINT(77.55937 13.01734)
 bangalore|north-3|kaval byrasandra|33151|GKLPS ASHOK NAGAR|Lower Primary|co-ed|kannada|Shampura Main Road, Arabic College Post|Ashok Nagar|560045|Opposite Mariyamma Temple|Infront Playground|291 K||POINT(77.613 13.0177)
 bangalore|north-3|kaval byrasandra|33153|GTLPS ASHOK NAGAR|Lower Primary|co-ed|tamil|Shampura Main Road, Arabic College Post|Ashok Nagar|560045|Opposite Mariyamma Temple|Infront Playground|291 K||POINT(77.613 13.0177)
 bangalore|north-3|j c nagar|32313|GKMPS GANGANAGARA|Upper Primary|co-ed|kannada|1st Cross, 1st Main Road|Ganga Nagar|560032|Beside Gopal Medical Centre And Hospital|Yellow Colour Building||Drawing With Compound, Green Colour Gate|POINT(77.59158 13.02355)
 bangalore|south-4|thanisandra|32795|GKLPS JANATHA COLONY|Lower Primary|co-ed|kannada|8th Cross, Jyothinagar, Horamavu Post, K.R.Puram Hobli, Bangalore South - 4|Janatha Colony|560043|Behind Ashwath Katte|White & Yellow Colour Buidling & Brown Colour Door|294 B, 294 C, 302 G|Stone Compound & Infront Flagpost|POINT(77.65473 13.03174)
 bangalore|north-1|chikkabidarakallu|32149|GKHPS CHIKKABIDARAKALLU|Upper Primary|co-ed|kannada|Tumakur Road, Nagasandra Post, Dasanapura Hobli, Bangalore|Chikkabidarukallu|560073|Beside Chikkabidarukallu Bus Stop|Yellow Colour Building & Blue & Yellow Colour Doors & Infront Flag Post|257, 258 C, 263|Cement Stone Compound (No Colour) & No Gate & Infront Plaay Ground|POINT(77.48724 13.05127)
 bangalore|north-4|byatarayanapura|32167|GKHPS AMRUTHAHALLI|Upper Primary|co-ed|kannada|Amruthahalli Main Road, Byatarayanapura, Bangalore|Amruthahalli|560092|Near Ashwath Katte|Yellow Colour Building And Blue Colour Door|286, 286H|Infront Play Ground And Two Buildings|POINT(77.59963 13.06455)
 bangalore|north-4|byatarayanapura|32168|GKHPS BYATARAYANAPURA (N4)|Upper Primary|co-ed|kannada|Devanahalli Main Road, Amruthahalli Main Road, Bangalore|Byatarayanapura|560092|Beside B.B.M.P. Office Byatarayanapura|Yellow And Green Colour Building And Blue Colour Doors|286, 286H|Infront Flag Post And infront Play Ground|POINT(77.59396 13.06679)
 bangalore|south-4|kylasanahalli|32605|GKLPS NAGARESHWARA NAGENAHALLI COLONY|Lower Primary|co-ed|kannada|Kothanur Post, K.R. Puram Hobli, Bangalore South - 4|Nageshwara Nagenahalli Colony|560077|Opposite Muneshwar Swamy Temple|Yellow & White Colour Building & Yellow Colour Compound & Infront Blue Water Tank|292, 292 D|Infront Flag Post & Infront Playground & Brown Colour Gate|POINT(77.64728 13.07989)
 bangalore|north-4|khudregere|32673|GKLPS RAMPALYA|Lower Primary|co-ed|kannada|Huskuru Post, Dasanpura Hobli, N-4|Rampalya|562123|Near Huskuru Cross Bus Stop|Cream Colour Compound|255 A, 255 B, 255 D|White Colour Building|POINT(77.4232 13.1147)
 bangalore|north-4|bagalur|32040|GKHPS MYLANAHALLI|Upper Primary|co-ed|kannada|B.K.Halli Post, Chikajala Hobli, Bangalore North|Mylanahalli|562149|Opp Mylanahalli Bus Stop|Infront Play Ground|293F,289|Yellow Colour Compound|POINT(77.6972 13.18564)
 bangalore|anekal|nerlooru|33402|GKHPS BALAGARANA HALLI|Upper Primary|co-ed|kannada|Neralur Post, Attibele Hobli, Anekal Taluk, Bangalore|Balagaranahalli|562107|Infront Ashwath Katte|Gray Colour Building And Blue Colour Doors And Compound Indise Play Ground|360, 360A, 360B|Cement Stone White Colour Compound And Black Colour Gate|POINT(77.73524 12.78497)
 bangalore|anekal|mugaluru|33363|GKHPS MUGALURU|Upper Primary|co-ed|kannada|Anekal Taluk,Sarjapura Hobli,Kugur Poat|Mugalluru|562125|Opp Sanjan Communite Hospital|Cream Colour Compound,Play Ground|323|Cream Colour Building|POINT(77.82256 12.89216)
 bangalore|anekal|mugaluru|33364|GKHPS NERIGE|Upper Primary|co-ed|kannada|Neagari Post,Anekal taluk,Sarjapur Hobli|Neagari Village|562125|Near Neagari Village Bus Stop|White Colour Building|323,F,J,C,K,L|Play Ground|POINT(77.77923 12.90749)
 bangalore|anekal|mugaluru|33365|GKHPS NIKKUNDI DOMMASANDRA|Upper Primary|co-ed|kannada|Muth Sandra Post,Anekal taluk,Sarjapur Hobli|Nekundi Domma Sandra|560087|Near Nekundi Domma Sandra Bus Stop||323H,329A|White Colour Builiding|POINT(77.7761 12.92973)
 bangalore|anekal|nerlooru|33393|GKHPS MUTHANALLUR|Upper Primary|co-ed|kannada|Muthanallur Post, Sarjapura Hobli, Anekal Taluk|Muthanallur|560099|Near Grama Panchayath Office|Yellow Colour Building & Yellow Colour Compound|342 B, 342 H|Infront Small Garden & Flag Post|POINT(77.73409 12.83236)
 bangalore|anekal|sabmangala|33412|GKHPS KUVEMPUNAGARA|Upper Primary|co-ed|kannada|Besthamanhalli Post, Kasba Hobli, Anekal Taluk, Bangalore|Kuvempunagara|562106|Near Maramma Temple|Yellow Colour Building & Yellow Colour Compound||Blue Colour Gate|POINT(77.71157 12.6977)
 bangalore|anekal|sabmangala|33413|GKHPS MARANAYAKANAHALLI|Upper Primary|co-ed|kannada|Samandur Post, Kasba Hobli, Anekal Taluk, Bangalore|Maranayakanahalli|562106|Compound Inside Nadumaramma Temple|Yellow Colour Building||Pink Colour Compound|POINT(77.76459 12.72065)
 bangalore|anekal|hennagra|33438|GKHPS RAJAPURA|Upper Primary|co-ed|kannada|Hennagara Post, Anekla Taluk, Jigani Hobli, Bangalore|Rajapura|562106|Infront Rajapura Bus Stop And Near Rajapura Samstana Matta|Yellow And White Colour Building|353E|Yellow Colour Compound|POINT(77.67459 12.77622)
 bangalore|north-3|banaswadi|32509|GULPS SAITPALYA|Lower Primary|co-ed|urdu|St. Thomas Town Post, Lingarajpuram|Saitpalya|560084|Opp Masjid-E-Farooqia|White & Blue Colour Building|292293294295296||POINT(77.62716 13.01221)
 bangalore|north-4|byatarayanapura|32180|GUHPS AL-HILAL NAGAR|Upper Primary|co-ed|urdu|Masjid-E-Al_Hilal Building, 10th Cross, 3rd Block, H.B.R. Layout, Bangalore|Al-Hilal Nagar|560043|Leftside Al-Hilal Masjid|White Colour Compound & White Colour School Building|290, 291|Behind Drainage|POINT(77.6253 13.0278)
 bangalore|north-4|rajanakunte|32783|GKLPS GANTIGANAHALLI|Lower Primary|co-ed|kannada|Singanayakanahalli Post, Yelahanka Hobli|Gantiganahalli|560064|Opposite Gantiganahalli Bus Stop|Cream Colour Compound, Play Ground|285A|Cream Colour Building|POINT(77.58872 13.14348)
 bangalore|north-4|rajanakunte|32784|GKLPS MUDDENAHALLI|Lower Primary|co-ed|kannada|Rajankunte Post, Yelahanka Hobli|Muddenahalli|560064|Muddenahalli Bus Stop Right Side|Cream Colour Compound, Small Play Ground|285A|Cream Colour Building|POINT(77.57851 13.1506)
 bangalore|south-1|kumbalagodu|31992|GKLPS TAGACHAGUPPE|Lower Primary|co-ed|kannada|Kumbalagudu Post, Kengeri Hobli, S-1|Thagachaguppe|560074|Opposite Thagachaguppe Bus Stop|White Colour Compound, Playground|228 A, 229 D, 377|Whtie Colour Building|POINT(77.45457 12.86753)
